,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
TNFRSF14,1.0,0.0,0.0,0.0,25.0
FOLR2,0.0,1.0,0.0,0.0,25.0
FGL2,1.0,0.0,0.0,0.0,25.0
FNDC3B,1.0,0.0,0.0,0.0,25.0
TMED9,0.0,1.0,0.0,0.0,25.0
TMEM119,0.0,1.0,0.0,0.0,25.0
TMEM126B,0.0,0.0,0.0,1.0,25.0
TMEM163,1.0,0.0,0.0,0.0,25.0
FIRRE,1.0,0.0,0.0,0.0,25.0
TMEM176B,0.0,1.0,0.0,0.0,25.0
DIAPH2-AS1,0.0,0.0,1.0,0.0,25.0
USO1,0.0,1.0,0.0,0.0,25.0
ALOX15B,1.0,0.0,0.0,0.0,25.0
VCP,0.0,1.0,0.0,0.0,25.0
TMEM9B,0.0,1.0,0.0,0.0,25.0
TMPO,1.0,0.0,0.0,0.0,25.0
VAPA,0.0,0.0,1.0,0.0,25.0
DCLRE1C,0.0,0.0,1.0,0.0,25.0
EIF4A2,0.0,0.0,1.0,0.0,25.0
EIF3K,0.0,0.0,1.0,0.0,25.0
COPS6,0.0,0.0,0.0,1.0,25.0
HSPA1B,1.0,0.0,0.0,0.0,25.0
MAT2A,0.0,0.0,0.0,1.0,25.0
NME3,0.0,1.0,0.0,0.0,25.0
NLN,0.0,1.0,0.0,0.0,25.0
CD276,1.0,0.0,0.0,0.0,25.0
NDUFS2,0.0,0.0,0.0,1.0,25.0
BTG2,0.0,0.0,0.0,1.0,25.0
CD300A,0.0,1.0,0.0,0.0,25.0
NCF1,1.0,0.0,0.0,0.0,25.0
NANS,0.0,0.0,0.0,1.0,25.0
MTHFD2,0.0,1.0,0.0,0.0,25.0
MPHOSPH10,0.0,0.0,1.0,0.0,25.0
MOGS,0.0,1.0,0.0,0.0,25.0
RPL36,1.0,0.0,0.0,0.0,25.0
MMP24,0.0,0.0,0.0,1.0,25.0
RPL5,0.0,0.0,1.0,0.0,25.0
RPN1,1.0,0.0,0.0,0.0,25.0
MLEC,0.0,0.0,0.0,1.0,25.0
MIR503HG,0.0,1.0,0.0,0.0,25.0
MGST2,0.0,0.0,0.0,1.0,25.0
RPS19BP1,0.0,0.0,1.0,0.0,25.0
MFF,0.0,0.0,1.0,0.0,25.0
RPS25,0.0,0.0,0.0,1.0,25.0
NOTCH1,0.0,0.0,0.0,1.0,25.0
NPC2,0.0,0.0,1.0,0.0,25.0
C1QC,0.0,0.0,1.0,0.0,25.0
PIM3,1.0,0.0,0.0,0.0,25.0
PRDX1,1.0,0.0,0.0,0.0,25.0
PPIA,0.0,1.0,0.0,0.0,25.0
PPA1,0.0,1.0,0.0,0.0,25.0
DPYD,0.0,0.0,1.0,0.0,25.0
CASP4,1.0,0.0,0.0,0.0,25.0
PLTP,0.0,1.0,0.0,0.0,25.0
CALR,0.0,0.0,1.0,0.0,25.0
PLD4,0.0,0.0,1.0,0.0,25.0
PLD3,0.0,0.0,1.0,0.0,25.0
PEX2,0.0,0.0,1.0,0.0,25.0
RENBP,1.0,0.0,0.0,0.0,25.0
PYCARD,1.0,0.0,0.0,0.0,25.0
RAB20,1.0,0.0,0.0,0.0,25.0
RAB35,1.0,0.0,0.0,0.0,25.0
P2RY6,0.0,1.0,0.0,0.0,25.0
RAMP2,0.0,1.0,0.0,0.0,25.0
OPRM1,0.0,0.0,0.0,1.0,25.0
NUPL2,1.0,0.0,0.0,0.0,25.0
C1orf56,0.0,1.0,0.0,0.0,25.0
NUCB1,0.0,0.0,1.0,0.0,25.0
MED12L,0.0,1.0,0.0,0.0,25.0
RPS8,0.0,1.0,0.0,0.0,25.0
SPTLC1,0.0,1.0,0.0,0.0,25.0
RUSC2,1.0,0.0,0.0,0.0,25.0
SLC20A1,0.0,1.0,0.0,0.0,25.0
SLC25A19,0.0,0.0,0.0,1.0,25.0
SLC25A28,1.0,0.0,0.0,0.0,25.0
COLEC12,0.0,0.0,1.0,0.0,25.0
IRF8,0.0,1.0,0.0,0.0,25.0
SLC38A10,1.0,0.0,0.0,0.0,25.0
PPM1G,0.0,0.0,1.0,0.0,25.0
SLC3A2,1.0,0.0,0.0,0.0,25.0
CORO1A,0.0,0.0,0.0,1.0,25.0
SLC8B1,1.0,0.0,0.0,0.0,25.0
IL1RAP,0.0,0.0,1.0,0.0,25.0
IL1B,0.0,0.0,1.0,0.0,25.0
IGF2R,0.0,0.0,1.0,0.0,25.0
ARPP19,0.0,0.0,0.0,1.0,25.0
SNHG7,1.0,0.0,0.0,0.0,25.0
IFITM3,1.0,0.0,0.0,0.0,25.0
IFITM2,0.0,0.0,1.0,0.0,25.0
SNTB1,0.0,0.0,1.0,0.0,25.0
IER2,0.0,0.0,1.0,0.0,25.0
SPATA6,0.0,0.0,0.0,1.0,25.0
HSPA5,0.0,1.0,0.0,0.0,25.0
ATP2B1,0.0,0.0,0.0,1.0,25.0
COL8A2,0.0,0.0,0.0,1.0,25.0
CNPY3,0.0,1.0,0.0,0.0,25.0
LAMTOR4,1.0,0.0,0.0,0.0,25.0
MANF,1.0,0.0,0.0,0.0,25.0
S100A9,0.0,0.0,0.0,1.0,25.0
LYL1,0.0,0.0,1.0,0.0,25.0
LSM7,0.0,0.0,0.0,1.0,25.0
LINC01549,0.0,1.0,0.0,0.0,25.0
SDR39U1,0.0,0.0,1.0,0.0,25.0
LINC00578,0.0,0.0,0.0,1.0,25.0
CHST11,0.0,0.0,1.0,0.0,25.0
CILP,0.0,1.0,0.0,0.0,25.0
KXD1,0.0,0.0,1.0,0.0,25.0
SLC11A1,0.0,0.0,0.0,1.0,25.0
ATPAF2,1.0,0.0,0.0,0.0,25.0
KRT10,1.0,0.0,0.0,0.0,25.0
CLK2,0.0,1.0,0.0,0.0,25.0
KLHL2,0.0,0.0,1.0,0.0,25.0
SIGLEC10,0.0,0.0,1.0,0.0,25.0
SIGLEC9,0.0,0.0,0.0,1.0,25.0
KCNMB1,0.0,0.0,1.0,0.0,25.0
ATP6AP1,1.0,0.0,0.0,0.0,25.0
SLA,0.0,0.0,0.0,1.0,25.0
PNKD,1.0,0.0,0.0,0.0,25.0
