,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ZNF510,1.0,0.0,0.0,1.0,50.0
AGPAT3,0.0,0.0,1.0,0.0,25.0
AEBP2,0.0,0.0,1.0,0.0,25.0
ALG1,0.0,0.0,1.0,0.0,25.0
ARID5A,0.0,0.0,1.0,0.0,25.0
ALOX5AP,1.0,0.0,0.0,0.0,25.0
TRAF5,0.0,0.0,1.0,0.0,25.0
TRAPPC13,0.0,0.0,1.0,0.0,25.0
ANGEL2,0.0,0.0,1.0,0.0,25.0
ANKRD13C,0.0,0.0,1.0,0.0,25.0
YLPM1,0.0,0.0,0.0,1.0,25.0
UBE2V2,1.0,0.0,0.0,0.0,25.0
TTC23,1.0,0.0,0.0,0.0,25.0
BCL9L,0.0,0.0,1.0,0.0,25.0
ATP10D,0.0,0.0,1.0,0.0,25.0
USP48,0.0,1.0,0.0,0.0,25.0
ARHGAP17,0.0,1.0,0.0,0.0,25.0
TUBGCP5,0.0,0.0,1.0,0.0,25.0
UQCRC2,0.0,0.0,1.0,0.0,25.0
ARHGEF9,0.0,0.0,1.0,0.0,25.0
VTA1,0.0,1.0,0.0,0.0,25.0
DDX27,0.0,0.0,1.0,0.0,25.0
BLNK,1.0,0.0,0.0,0.0,25.0
PEPD,0.0,0.0,1.0,0.0,25.0
NDUFA5,0.0,0.0,1.0,0.0,25.0
NOP58,0.0,1.0,0.0,0.0,25.0
NRP1,0.0,0.0,1.0,0.0,25.0
OLMALINC,0.0,0.0,1.0,0.0,25.0
ORAI2,0.0,0.0,1.0,0.0,25.0
P2RY6,0.0,0.0,1.0,0.0,25.0
PAQR5,1.0,0.0,0.0,0.0,25.0
ETV5,0.0,1.0,0.0,0.0,25.0
BRD3,0.0,0.0,0.0,1.0,25.0
EPOR,0.0,0.0,1.0,0.0,25.0
PILRA,1.0,0.0,0.0,0.0,25.0
PKN1,0.0,0.0,1.0,0.0,25.0
PLCG2,0.0,0.0,1.0,0.0,25.0
PLEKHA8,0.0,0.0,1.0,0.0,25.0
PLXNC1,1.0,0.0,0.0,0.0,25.0
PPARGC1B,0.0,0.0,1.0,0.0,25.0
NCOR2,0.0,1.0,0.0,0.0,25.0
MYCBP2,0.0,0.0,1.0,0.0,25.0
GSE1,0.0,0.0,0.0,1.0,25.0
MTBP,1.0,0.0,0.0,0.0,25.0
KLHDC10,0.0,0.0,1.0,0.0,25.0
IRF8,0.0,0.0,1.0,0.0,25.0
IRF4,0.0,0.0,1.0,0.0,25.0
LCP1,0.0,0.0,1.0,0.0,25.0
IPO9-AS1,0.0,0.0,1.0,0.0,25.0
LINC00578,0.0,0.0,0.0,1.0,25.0
LINC01410,0.0,0.0,0.0,1.0,25.0
LINC01591,1.0,0.0,0.0,0.0,25.0
INPP5D,0.0,1.0,0.0,0.0,25.0
IL16,1.0,0.0,0.0,0.0,25.0
HUWE1,0.0,0.0,1.0,0.0,25.0
MAP3K14,0.0,1.0,0.0,0.0,25.0
HS6ST1,0.0,0.0,1.0,0.0,25.0
HLA-F,0.0,0.0,0.0,1.0,25.0
MLLT6,0.0,0.0,0.0,1.0,25.0
ELP3,0.0,0.0,1.0,0.0,25.0
PREP,0.0,0.0,1.0,0.0,25.0
PRKDC,1.0,0.0,0.0,0.0,25.0
CMC1,0.0,0.0,1.0,0.0,25.0
SLC12A6,1.0,0.0,0.0,0.0,25.0
SLC29A3,0.0,0.0,1.0,0.0,25.0
SPATA6,0.0,1.0,0.0,0.0,25.0
SPI1,0.0,0.0,0.0,1.0,25.0
SRI,0.0,0.0,1.0,0.0,25.0
CD226,0.0,0.0,1.0,0.0,25.0
STAM,0.0,0.0,1.0,0.0,25.0
CARS2,0.0,0.0,1.0,0.0,25.0
SYT17,0.0,0.0,1.0,0.0,25.0
SZT2,1.0,0.0,0.0,0.0,25.0
CARD11,0.0,0.0,1.0,0.0,25.0
C1orf54,0.0,0.0,1.0,0.0,25.0
TEP1,1.0,0.0,0.0,0.0,25.0
TEX2,0.0,0.0,1.0,0.0,25.0
BRI3BP,1.0,0.0,0.0,0.0,25.0
CLCN7,0.0,0.0,1.0,0.0,25.0
SERF2,0.0,0.0,1.0,0.0,25.0
PRR5,0.0,0.0,0.0,1.0,25.0
SEC62,0.0,0.0,1.0,0.0,25.0
DROSHA,0.0,0.0,1.0,0.0,25.0
PTDSS1,0.0,0.0,1.0,0.0,25.0
PTPRG,1.0,0.0,0.0,0.0,25.0
PTTG1IP,0.0,0.0,1.0,0.0,25.0
DOCK4,1.0,0.0,0.0,0.0,25.0
RAB35,0.0,0.0,1.0,0.0,25.0
RAI1,1.0,0.0,0.0,0.0,25.0
RALBP1,0.0,0.0,1.0,0.0,25.0
RCHY1,0.0,0.0,1.0,0.0,25.0
DHFR,1.0,0.0,0.0,0.0,25.0
RMND5A,0.0,0.0,1.0,0.0,25.0
KCNQ1,0.0,0.0,1.0,0.0,25.0
DDX10,0.0,0.0,1.0,0.0,25.0
DDX1,0.0,0.0,1.0,0.0,25.0
SEC31B,0.0,0.0,1.0,0.0,25.0
N4BP1,1.0,0.0,0.0,0.0,25.0
