,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
DBNL,0.0,1.0,1.0,0.0,50.0
DCAF10,0.0,0.0,1.0,1.0,50.0
TXK,0.0,0.0,1.0,0.0,25.0
TMED10,0.0,0.0,0.0,1.0,25.0
YME1L1,0.0,0.0,1.0,0.0,25.0
TESK2,0.0,0.0,1.0,0.0,25.0
ZNF107,0.0,0.0,1.0,0.0,25.0
TMEM168,0.0,0.0,0.0,1.0,25.0
TMCO4,0.0,1.0,0.0,0.0,25.0
TMEM30A,1.0,0.0,0.0,0.0,25.0
ZNF862,0.0,0.0,0.0,1.0,25.0
ZNF121,0.0,0.0,1.0,0.0,25.0
TRMT1,0.0,1.0,0.0,0.0,25.0
ZNF69,0.0,1.0,0.0,0.0,25.0
TRIM38,0.0,1.0,0.0,0.0,25.0
YBX3,0.0,0.0,1.0,0.0,25.0
ZHX3,0.0,1.0,0.0,0.0,25.0
TOPBP1,0.0,0.0,1.0,0.0,25.0
YAF2,0.0,0.0,1.0,0.0,25.0
ZNRF1,0.0,0.0,1.0,0.0,25.0
TFCP2,0.0,0.0,1.0,0.0,25.0
XRCC4,0.0,0.0,1.0,0.0,25.0
TRMT2B,0.0,0.0,0.0,1.0,25.0
TRMT13,0.0,0.0,1.0,0.0,25.0
ZRSR2,0.0,0.0,1.0,0.0,25.0
UBE3C,0.0,0.0,1.0,0.0,25.0
ZMYM4,0.0,0.0,0.0,1.0,25.0
ABCC1,0.0,0.0,1.0,0.0,25.0
TAF12,0.0,0.0,1.0,0.0,25.0
DICER1,0.0,0.0,1.0,0.0,25.0
DOCK1,1.0,0.0,0.0,0.0,25.0
EHD4,0.0,0.0,1.0,0.0,25.0
EIF3E,1.0,0.0,0.0,0.0,25.0
EIF3M,0.0,0.0,1.0,0.0,25.0
ELP3,0.0,0.0,0.0,1.0,25.0
ERAP1,0.0,0.0,0.0,1.0,25.0
ERGIC2,0.0,0.0,0.0,1.0,25.0
FAM110B,1.0,0.0,0.0,0.0,25.0
FGR,0.0,0.0,1.0,0.0,25.0
FIG4,0.0,1.0,0.0,0.0,25.0
FUT8,0.0,0.0,0.0,1.0,25.0
GATB,0.0,0.0,1.0,0.0,25.0
GBA2,0.0,0.0,1.0,0.0,25.0
GTF2H2,0.0,0.0,1.0,0.0,25.0
GTF2H3,0.0,0.0,1.0,0.0,25.0
GYS1,0.0,0.0,1.0,0.0,25.0
HCFC2,0.0,0.0,1.0,0.0,25.0
HDX,0.0,0.0,1.0,0.0,25.0
HESX1,0.0,0.0,1.0,0.0,25.0
HMGCS1,0.0,0.0,1.0,0.0,25.0
HSD17B12,0.0,0.0,0.0,1.0,25.0
IDH1,1.0,0.0,0.0,0.0,25.0
IGF2R,0.0,0.0,1.0,0.0,25.0
DNAJC5,1.0,0.0,0.0,0.0,25.0
DENND1B,1.0,0.0,0.0,0.0,25.0
SUFU,1.0,0.0,0.0,0.0,25.0
DARS,0.0,0.0,1.0,0.0,25.0
AK2,0.0,0.0,0.0,1.0,25.0
ANP32B,1.0,0.0,0.0,0.0,25.0
AP4E1,0.0,1.0,0.0,0.0,25.0
ARFGAP1,0.0,0.0,1.0,0.0,25.0
ARHGEF2,0.0,1.0,0.0,0.0,25.0
ARL8A,0.0,0.0,1.0,0.0,25.0
ATXN1,0.0,0.0,0.0,1.0,25.0
C19orf25,0.0,1.0,0.0,0.0,25.0
C2orf68,0.0,0.0,1.0,0.0,25.0
CALU,0.0,0.0,1.0,0.0,25.0
CAPZA1,0.0,0.0,1.0,0.0,25.0
CCNL1,0.0,1.0,0.0,0.0,25.0
CCT4,1.0,0.0,0.0,0.0,25.0
CD2AP,0.0,0.0,1.0,0.0,25.0
CEP120,0.0,0.0,1.0,0.0,25.0
CEP152,1.0,0.0,0.0,0.0,25.0
CHUK,0.0,0.0,1.0,0.0,25.0
CLTA,0.0,0.0,1.0,0.0,25.0
COLEC12,0.0,0.0,0.0,1.0,25.0
CTNND1,0.0,1.0,0.0,0.0,25.0
CTSZ,0.0,1.0,0.0,0.0,25.0
CWC15,0.0,0.0,1.0,0.0,25.0
CXorf21,0.0,1.0,0.0,0.0,25.0
IKBKB,0.0,1.0,0.0,0.0,25.0
JAK3,0.0,1.0,0.0,0.0,25.0
KATNBL1,0.0,0.0,0.0,1.0,25.0
KCNJ5,0.0,1.0,0.0,0.0,25.0
PRKAA1,0.0,0.0,0.0,1.0,25.0
PSMC4,0.0,1.0,0.0,0.0,25.0
PSMD14,0.0,0.0,1.0,0.0,25.0
PTP4A2,1.0,0.0,0.0,0.0,25.0
PTPN2,0.0,0.0,1.0,0.0,25.0
PTPN7,0.0,0.0,0.0,1.0,25.0
PTPN9,0.0,0.0,1.0,0.0,25.0
RARS,0.0,0.0,1.0,0.0,25.0
RNF34,0.0,0.0,1.0,0.0,25.0
RPIA,0.0,0.0,0.0,1.0,25.0
RPS3A,0.0,0.0,1.0,0.0,25.0
RPSA,1.0,0.0,0.0,0.0,25.0
RPTOR,1.0,0.0,0.0,0.0,25.0
RUFY1,0.0,0.0,1.0,0.0,25.0
S100A8,0.0,0.0,0.0,1.0,25.0
SAP30L-AS1,1.0,0.0,0.0,0.0,25.0
SFXN4,0.0,0.0,1.0,0.0,25.0
SLAIN1,1.0,0.0,0.0,0.0,25.0
SLC38A10,0.0,1.0,0.0,0.0,25.0
SLC38A8,0.0,0.0,1.0,0.0,25.0
SLC45A4,0.0,0.0,1.0,0.0,25.0
SLF2,0.0,0.0,1.0,0.0,25.0
SRRT,0.0,0.0,1.0,0.0,25.0
PPP4R1,1.0,0.0,0.0,0.0,25.0
POLQ,0.0,0.0,1.0,0.0,25.0
PLXNC1,0.0,0.0,1.0,0.0,25.0
MOGS,0.0,1.0,0.0,0.0,25.0
KPNA5,0.0,0.0,1.0,0.0,25.0
LETMD1,0.0,0.0,1.0,0.0,25.0
LINC00486,0.0,0.0,1.0,0.0,25.0
LINC00854,0.0,0.0,0.0,1.0,25.0
LINC01567,0.0,0.0,0.0,1.0,25.0
LPIN1,0.0,0.0,1.0,0.0,25.0
LRGUK,0.0,0.0,1.0,0.0,25.0
MDM4,0.0,0.0,1.0,0.0,25.0
MFSD14C,0.0,0.0,1.0,0.0,25.0
MOB3A,1.0,0.0,0.0,0.0,25.0
MORF4L2,0.0,1.0,0.0,0.0,25.0
PLCB2,0.0,1.0,0.0,0.0,25.0
NAA25,0.0,1.0,0.0,0.0,25.0
NACC2,0.0,1.0,0.0,0.0,25.0
NCOA6,0.0,0.0,1.0,0.0,25.0
NEDD1,0.0,0.0,1.0,0.0,25.0
NFKBIZ,0.0,0.0,1.0,0.0,25.0
NTRK1,0.0,0.0,1.0,0.0,25.0
NUDT19,0.0,1.0,0.0,0.0,25.0
NUP153,0.0,0.0,0.0,1.0,25.0
OS9,1.0,0.0,0.0,0.0,25.0
PFKFB2,0.0,1.0,0.0,0.0,25.0
ZZEF1,0.0,0.0,0.0,1.0,25.0
